x,y,z
453821.10127915983,6072004.3003722355,-0.66
453821.26803192444,6072005.234156176,-0.66
453821.2681213193,6072006.236911367,-0.66
453821.2682107142,6072007.239666557,-0.66
453821.26830010914,6072008.242421747,-0.66
453821.268389504,6072009.245176937,-0.66
453821.26847889886,6072010.247932128,-0.66
453821.2685682938,6072011.250687318,-0.66
453821.2686576887,6072012.253442508,-0.66
453821.2687470835,6072013.256197698,-0.66
453821.1021608,6072014.189855979,-0.66
453821.1022501949,6072015.192611169,-0.66
453821.1023395898,6072016.195366359,-0.66
453821.1024289847,6072017.19812155,-0.66
453820.9564556409,6072018.14032511,-0.66
453820.93593209604,6072019.134535019,-0.66
453820.8348846994,6072020.095363039,-0.66
453820.76943520736,6072021.07094849,-0.66
453820.7695246023,6072022.07370368,-0.66
453820.60293831874,6072023.007361961,-0.66
453820.60302771366,6072024.010117151,-0.66
453820.4364414301,6072024.94377543,-0.66
453820.436530825,6072025.946530621,-0.66
453820.26994454145,6072026.880188901,-0.66
453820.27003393637,6072027.882944091,-0.66
453820.10344765283,6072028.816602372,-0.66
453819.9911206425,6072029.772754324,-0.66
453819.9369507642,6072030.753015841,-0.66
453819.7703644807,6072031.686674122,-0.66
453819.7704538756,6072032.689429312,-0.66
453819.60386759206,6072033.623087592,-0.66
453819.4372813086,6072034.556745872,-0.66
453819.27069502504,6072035.490404152,-0.66
453819.10410874145,6072036.424062433,-0.66
453819.10419813637,6072037.426817623,-0.66
453818.93761185283,6072038.360475903,-0.66
453818.7710255693,6072039.294134183,-0.66
453818.7711149642,6072040.296889373,-0.66
453818.6045286807,6072041.2305476535,-0.66
453818.43794239714,6072042.164205934,-0.66
453818.27135611366,6072043.097864213,-0.66
453818.1946785239,6072044.0687949555,-0.66
453818.10485922504,6072045.034277684,-0.66
453817.9382729415,6072045.9679359635,-0.66
453817.771686658,6072046.901594244,-0.66
453817.60510037444,6072047.835252524,-0.66
453817.6051897693,6072048.838007715,-0.66
453817.43860348576,6072049.771665995,-0.66
453817.2720172023,6072050.7053242745,-0.66
453817.10543091875,6072051.638982555,-0.66
453816.99885857914,6072052.597520159,-0.66
453816.9389340301,6072053.575396026,-0.66
453816.7723477466,6072054.509054305,-0.66
453816.60576146306,6072055.442712585,-0.66
453816.4391751795,6072056.376370866,-0.66
453816.28208986507,6072057.313967858,-0.66
453816.2726782909,6072058.312784336,-0.66
453816.1060920074,6072059.246442616,-0.66
453815.9395057239,6072060.180100896,-0.66
453815.80303863384,6072061.126245361,-0.66
453815.7730088352,6072062.116514366,-0.66
453815.6064225517,6072063.0501726465,-0.66
453815.6065119466,6072064.052927837,-0.66
453815.43992566306,6072064.986586117,-0.66
453815.2733393795,6072065.920244398,-0.66
453815.27342877444,6072066.922999587,-0.66
453815.1068424909,6072067.856657867,-0.66
453815.1069318858,6072068.859413058,-0.66
453814.9403456023,6072069.793071338,-0.66
453814.94043499714,6072070.795826528,-0.66
453814.94052439206,6072071.7985817185,-0.66
453814.7739381085,6072072.732239998,-0.66
453814.7740275034,6072073.734995188,-0.66
453814.6074412199,6072074.668653469,-0.66
453814.60753061477,6072075.671408659,-0.66
453814.4409443313,6072076.605066938,-0.66
453814.35684426996,6072077.572920629,-0.66
453814.2744474426,6072078.541480409,-0.66
453814.1078611591,6072079.475138689,-0.66
453813.9975558463,6072080.432128754,-0.66
453813.94136427046,6072081.41155216,-0.66
453813.7747779869,6072082.3452104395,-0.66
453813.6081917034,6072083.27886872,-0.66
453813.6082810983,6072084.28162391,-0.66
453813.44169481477,6072085.215282191,-0.66
453813.27510853123,6072086.14894047,-0.66
453813.15921619145,6072087.103614383,-0.66
453813.1086116426,6072088.085353941,-0.66
453812.9196905757,6072089.009753134,-0.66
453812.77543907554,6072089.952670501,-0.66
453812.4442556113,6072090.818093531,-0.66
453812.3244928036,6072091.771162907,-0.66
453812.20472999575,6072092.724232282,-0.66
453812.0849671878,6072093.677301657,-0.66
453811.8472497056,6072094.581471856,-0.66
453811.609532224,6072095.485642054,-0.66
453811.6077240902,6072096.4876106065,-0.66
453811.370006608,6072097.391780805,-0.66
453811.1094868455,6072098.286498112,-0.66
453810.9429005619,6072099.220156392,-0.66
453810.77631427837,6072100.1538146725,-0.66
453810.60972799483,6072101.087472952,-0.66
453810.44314171135,6072102.021131232,-0.66
453810.2765431191,6072102.816721354,-0.66
453810.1372839523,6072103.6236452805,-0.66
453810.23317100387,6072104.528051198,-0.66
453809.94343532965,6072105.410656785,-0.66
453809.7768490461,6072106.344315065,-0.66
453809.75592790643,6072107.3383601485,-0.66
453809.6103521575,6072108.280728536,-0.66
453809.44376587396,6072109.214386815,-0.66
453809.2771795904,6072110.148045096,-0.66
453809.11058099824,6072110.943635216,-0.66
453809.11067039316,6072111.946390406,-0.66
453808.9440841096,6072112.880048687,-0.66
453808.9441735045,6072113.882803877,-0.66
453808.77758722095,6072114.816462157,-0.66
453808.61098862876,6072115.612052278,-0.66
453808.6110780237,6072116.614807468,-0.66
453808.44449174014,6072117.548465748,-0.66
453808.49390509346,6072118.433605575,-0.66
453808.2779825428,6072119.346811059,-0.66
453808.25437947747,6072120.339744326,-0.66
453808.1114856542,6072121.28322453,-0.66
453808.11157504906,6072122.28597972,-0.66
453807.9449887655,6072123.219638,-0.66
453807.778402482,6072124.15329628,-0.66
453807.7735201124,6072125.1539903805,-0.66
453807.61190559337,6072126.08970975,-0.66
453807.4453193099,6072127.023368031,-0.66
453807.29627701425,6072127.96429933,-0.66
453807.1765142066,6072128.917368705,-0.66
453807.11223613773,6072129.893439781,-0.66
453806.9456498542,6072130.827098061,-0.66
453806.77906357066,6072131.760756342,-0.66
453806.6124772871,6072132.694414621,-0.66
453806.4597454932,6072133.633816405,-0.66
453806.4459803985,6072134.630828092,-0.66
453806.27939411503,6072135.564486372,-0.66
453806.1128078315,6072136.498144652,-0.66
453806.09864893573,6072137.494993084,-0.66
453805.9463109428,6072138.434558122,-0.66
453805.7797246593,6072139.368216403,-0.66
453805.61313837575,6072140.301874682,-0.66
453805.44655209227,6072141.235532963,-0.66
453805.27996580873,6072142.169191243,-0.66
453805.1133795252,6072143.102849523,-0.66
453804.94679324166,6072144.036507803,-0.66
453804.78668244963,6072144.9728505565,-0.66
453804.66691964195,6072145.925919932,-0.66
453804.4470343911,6072146.837482643,-0.66
453804.30943935213,6072147.7831595065,-0.66
453804.1138618241,6072148.704799204,-0.66
453803.94727554056,6072149.638457484,-0.66
453803.780689257,6072150.572115764,-0.66
453803.6141029735,6072151.505774044,-0.66
453803.44751669,6072152.439432324,-0.66
453803.2809304065,6072153.373090604,-0.66
453803.11434412294,6072154.306748885,-0.66
453802.9477578394,6072155.240407164,-0.66
453802.7811715559,6072156.174065445,-0.66
453802.6399925771,6072157.118256553,-0.66
453802.44799898885,6072158.0413820045,-0.66
453802.2825122872,6072158.975496126,-0.66
453802.16274947894,6072159.928565502,-0.66
453802.1149158167,6072160.911453756,-0.66
453801.94832953316,6072161.845112036,-0.66
453801.7817432497,6072162.778770315,-0.66
453801.61515696615,6072163.712428596,-0.66
453801.615246361,6072164.715183786,-0.66
453801.44866007747,6072165.6488420665,-0.66
453801.4487494724,6072166.651597257,-0.66
453801.28216318885,6072167.585255536,-0.66
453801.2822525837,6072168.5880107265,-0.66
453801.2823419786,6072169.590765917,-0.66
453801.11575569503,6072170.524424197,-0.66
453801.11584508995,6072171.527179387,-0.66
453800.9492588064,6072172.460837668,-0.66
453800.94934820133,6072173.463592858,-0.66
453800.94943759625,6072174.466348048,-0.66
453800.9495269911,6072175.469103238,-0.66
453800.949616386,6072176.471858428,-0.66
453800.9497057809,6072177.474613618,-0.66
453800.94979517575,6072178.477368808,-0.66
453800.94988457067,6072179.480123999,-0.66
453801.1166373353,6072180.41390794,-0.66
453801.1167267302,6072181.41666313,-0.66
453801.11681612505,6072182.41941832,-0.66
453801.19617619953,6072183.3893684745,-0.66
453801.2836582846,6072184.355957451,-0.66
453801.28374767944,6072185.3587126415,-0.66
453801.45050044404,6072186.2924965825,-0.66
453801.5573864479,6072187.251055526,-0.66
453801.61734260357,6072188.229035714,-0.66
453801.7840953682,6072189.162819655,-0.66
453801.7988545357,6072190.159503969,-0.66
453801.9509375277,6072191.099358786,-0.66
453802.1176902923,6072192.033142727,-0.66
453802.28444305697,6072192.966926668,-0.66
453802.2845324518,6072193.969681858,-0.66
453802.45128521643,6072194.903465799,-0.66
453802.6180379811,6072195.837249741,-0.66
453802.78479074565,6072196.771033681,-0.66
453802.9515435103,6072197.704817622,-0.66
453803.1182962749,6072198.638601564,-0.66
453803.2850490395,6072199.572385504,-0.66
453803.4518018042,6072200.506169446,-0.66
453803.6185545688,6072201.439953387,-0.66
453803.7853073334,6072202.373737328,-0.66
453803.952060098,6072203.307521269,-0.66
453804.15143370425,6072204.116765418,-0.66
453804.28555331856,6072205.037020992,-0.66
453804.32570602774,6072206.023196553,-0.66
453804.4523954781,6072206.973560123,-0.66
453804.6191482427,6072207.907344064,-0.66
453804.78590100736,6072208.841128005,-0.66
453804.95265377196,6072209.774911946,-0.66
453804.9527431668,6072210.777667136,-0.66
453805.1194959315,6072211.711451077,-0.66
453805.11958532635,6072212.714206267,-0.66
453805.28364331415,6072213.649105403,-0.66
453805.2864274859,6072214.650745398,-0.66
453805.45318025054,6072215.584529339,-0.66
453805.45326964534,6072216.58728453,-0.66
453805.62002241,6072217.521068471,-0.66
453805.6201118049,6072218.523823661,-0.66
453805.78686456947,6072219.457607602,-0.66
453805.7869539644,6072220.460362792,-0.66
453805.95370672905,6072221.394146733,-0.66
453805.95379612385,6072222.396901923,-0.66
453806.1205488885,6072223.330685864,-0.66
453806.12063828344,6072224.333441054,-0.66
453806.287391048,6072225.267224995,-0.66
453806.2874804429,6072226.269980186,-0.66
453806.45423320757,6072227.203764127,-0.66
453806.45432260237,6072228.206519317,-0.66
453806.62107536703,6072229.140303258,-0.66
453806.73046807334,6072230.097824837,-0.66
453806.7879175265,6072231.076842389,-0.66
453806.95467029116,6072232.01062633,-0.66
453806.9547596861,6072233.01338152,-0.66
453806.9548490809,6072234.0161367105,-0.66
453807.12160184555,6072234.9499206515,-0.66
453807.12169124046,6072235.952675842,-0.66
453807.1217806353,6072236.955431032,-0.66
453807.1218700302,6072237.958186222,-0.66
453807.1219594251,6072238.9609414125,-0.66
453807.12204882,6072239.963696603,-0.66
453807.2233230789,6072240.924577885,-0.66
453807.2888909795,6072241.900235734,-0.66
453807.12230469595,6072242.833894013,-0.66
453807.12239409087,6072243.836649204,-0.66
453807.1224834858,6072244.839404394,-0.66
453806.95589720225,6072245.773062674,-0.66
453806.9559865971,6072246.775817865,-0.66
453806.86991359707,6072247.742853655,-0.66
453806.78948970843,6072248.712231334,-0.66
453806.62290342496,6072249.645889615,-0.66
453806.6229928198,6072250.648644805,-0.66
453806.45640653634,6072251.582303085,-0.66
453806.2898202528,6072252.515961365,-0.66
453806.2899096477,6072253.518716555,-0.66
453806.1233233642,6072254.4523748355,-0.66
453806.12341275904,6072255.455130026,-0.66
453805.9568264755,6072256.388788305,-0.66
453805.790240192,6072257.322446586,-0.66
453810.4173575609,6071812.796637359,-0.88
453810.5840977908,6071813.589817462,-0.88
453811.02376031975,6071814.358076915,-0.88
453811.1648865501,6071815.211905921,-0.88
453811.41766983725,6071816.107551589,-0.88
453811.7510857456,6071816.969828601,-0.88
453812.0845016539,6071817.832105613,-0.88
453812.34323884523,6071818.725287343,-0.88
453812.58467010077,6071819.625630887,-0.88
453812.81465659826,6071820.53071068,-0.88
453813.0848385476,6071821.419156161,-0.88
453813.4038327462,6071822.287401391,-0.88
453813.63954162254,6071823.19011306,-0.88
453813.91842290276,6071824.074958447,-0.88
453814.1311605552,6071824.849103175,-0.88
453814.5048290062,6071825.556648996,-0.88
453814.74318698596,6071826.31291504,-0.88
453814.8013335087,6071827.020237917,-0.88
453815.0572435647,6071827.776516364,-0.88
453815.292952441,6071828.679228032,-0.88
453815.5488624972,6071829.435506478,-0.88
453815.7523471598,6071830.351553677,-0.88
453815.91909969837,6071831.282801938,-0.88
453816.08585223695,6071832.2140502,-0.88
453816.2526047755,6071833.145298461,-0.88
453816.41935731407,6071834.076546723,-0.88
453816.5861098526,6071835.007794985,-0.88
453816.7528623912,6071835.939043246,-0.88
453816.91961492976,6071836.870291508,-0.88
453817.08636746835,6071837.801539769,-0.88
453817.25312000694,6071838.73278803,-0.88
453817.41987254546,6071839.664036292,-0.88
453817.435301857,6071840.657907505,-0.88
453817.58671425283,6071841.595504064,-0.88
453817.7534667914,6071842.526752326,-0.88
453817.92021933,6071843.458000587,-0.88
453818.0869718685,6071844.389248849,-0.88
453818.08706103737,6071845.38946836,-0.88
453818.253813576,6071846.320716621,-0.88
453818.3787136241,6071847.269284937,-0.88
453818.4206552834,6071848.252184393,-0.88
453818.58740782196,6071849.1834326545,-0.88
453818.58749699075,6071850.183652165,-0.88
453818.75424952933,6071851.114900427,-0.88
453818.92100206786,6071852.0461486885,-0.88
453818.96865811956,6071853.026683326,-0.88
453819.20436699607,6071853.929394995,-0.88
453819.2545963138,6071854.908864723,-0.88
453819.42134885245,6071855.840112984,-0.88
453819.588101391,6071856.771361246,-0.88
453819.75485392957,6071857.702609507,-0.88
453819.92160646815,6071858.633857768,-0.88
453820.0883590067,6071859.565106031,-0.88
453820.25511154527,6071860.496354291,-0.88
453820.4218640838,6071861.427602553,-0.88
453820.5014381212,6071862.394928389,-0.88
453820.5887057912,6071863.359070325,-0.88
453820.75545832975,6071864.290318587,-0.88
453820.9222108684,6071865.221566848,-0.88
453821.0889634069,6071866.15281511,-0.88
453821.2557159455,6071867.084063372,-0.88
453821.4224684841,6071868.015311632,-0.88
453821.4448498882,6071869.006305821,-0.88
453821.58931019146,6071869.946779405,-0.88
453821.75606273004,6071870.878027666,-0.88
453821.7561518988,6071871.878247177,-0.88
453821.9166518152,6071872.812082997,-0.88
453821.92299360625,6071873.80971495,-0.88
453821.9230827751,6071874.809934461,-0.88
453821.9231719439,6071875.8101539705,-0.88
453821.92326111277,6071876.810373481,-0.88
453821.9233502816,6071877.810592992,-0.88
453821.75676377205,6071878.741715593,-0.88
453821.75685294083,6071879.741935104,-0.88
453821.5902664312,6071880.673057704,-0.88
453821.59035560006,6071881.673277215,-0.88
453821.4237690905,6071882.604399816,-0.88
453821.42385825934,6071883.604619326,-0.88
453821.2572717498,6071884.535741927,-0.88
453821.0906852402,6071885.466864528,-0.88
453820.9240987306,6071886.397987128,-0.88
453820.92418789945,6071887.398206639,-0.88
453820.7576013899,6071888.32932924,-0.88
453820.59101488034,6071889.26045184,-0.88
453820.4244283707,6071890.191574441,-0.88
453820.39549222164,6071891.179761244,-0.88
453820.25793102995,6071892.122916552,-0.88
453820.1595550319,6071893.082316438,-0.88
453820.09143368923,6071894.054258664,-0.88
453820.09152285807,6071895.054478174,-0.88
453819.9249363485,6071895.985600775,-0.88
453819.8056353261,6071896.936326002,-0.88
453819.75843900774,6071897.916942886,-0.88
453819.5918524982,6071898.848065487,-0.88
453819.59194166696,6071899.848284998,-0.88
453819.4253551574,6071900.779407598,-0.88
453819.42544432625,6071901.779627109,-0.88
453819.2588578167,6071902.71074971,-0.88
453819.2157645094,6071903.693067535,-0.88
453819.0923604759,6071904.642091821,-0.88
453819.0924496448,6071905.642311332,-0.88
453818.9258631352,6071906.573433933,-0.88
453818.925952304,6071907.573653444,-0.88
453818.9260414728,6071908.573872955,-0.88
453818.75945496326,6071909.504995555,-0.88
453818.7595441321,6071910.505215066,-0.88
453818.75963330094,6071911.505434576,-0.88
453818.5930467913,6071912.4365571765,-0.88
453818.59313596017,6071913.436776687,-0.88
453818.593225129,6071914.436996198,-0.88
453818.42663861945,6071915.368118799,-0.88
453818.4267277883,6071916.36833831,-0.88
453818.42681695713,6071917.36855782,-0.88
453818.4269061259,6071918.368777331,-0.88
453818.26031961635,6071919.299899932,-0.88
453818.2604087852,6071920.300119443,-0.88
453818.26049795403,6071921.300338954,-0.88
453818.2605871229,6071922.300558464,-0.88
453818.26067629165,6071923.300777975,-0.88
453818.2607654605,6071924.300997485,-0.88
453818.2608546294,6071925.301216996,-0.88
453818.26094379823,6071926.301436507,-0.88
453818.0943572886,6071927.232559107,-0.88
453818.0944464574,6071928.232778618,-0.88
453818.1531177817,6071929.2087547425,-0.88
453818.2612881649,6071930.164246391,-0.88
453818.26137733366,6071931.164465901,-0.88
453818.2614665025,6071932.164685412,-0.88
453818.3894029191,6071933.111997169,-0.88
453818.4283082099,6071934.096153184,-0.88
453818.4283973787,6071935.096372695,-0.88
